epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
188,13772.8,0.68789,0.42592,0.8643,0.95755,0.88234,0.95758,0.79381,0.66182,0.39134,0.85385,0.003829,0.003829,0.003829
189,13845.2,0.67929,0.42525,0.86492,0.95355,0.88271,0.95723,0.79265,0.66211,0.39106,0.85371,0.003796,0.003796,0.003796
190,13921.1,0.68106,0.42296,0.86406,0.95484,0.88145,0.95703,0.79244,0.66145,0.39048,0.85349,0.003763,0.003763,0.003763
191,13998.6,0.67908,0.42221,0.86468,0.95488,0.88191,0.95733,0.79325,0.66143,0.39024,0.8534,0.00373,0.00373,0.00373
192,14071.6,0.68468,0.42603,0.86614,0.95128,0.88433,0.95805,0.79297,0.6612,0.38992,0.85335,0.003697,0.003697,0.003697
193,14144,0.67525,0.42077,0.86233,0.95462,0.8841,0.95833,0.79351,0.66067,0.38952,0.8532,0.003664,0.003664,0.003664
194,14216.3,0.68067,0.42244,0.86566,0.95319,0.88607,0.95847,0.79403,0.6607,0.38951,0.85326,0.003631,0.003631,0.003631
195,14292.5,0.67436,0.41984,0.86277,0.95446,0.88592,0.95871,0.79362,0.6603,0.38972,0.8531,0.003598,0.003598,0.003598
196,14367.2,0.67604,0.41955,0.86301,0.95443,0.8856,0.95836,0.79481,0.65972,0.38943,0.85275,0.003565,0.003565,0.003565
197,14439.8,0.67125,0.41905,0.86192,0.95525,0.88602,0.95824,0.79567,0.65968,0.38899,0.85273,0.003532,0.003532,0.003532
198,14513.4,0.66983,0.41841,0.86125,0.95736,0.88405,0.95789,0.79638,0.65958,0.38913,0.85265,0.003499,0.003499,0.003499
199,14590.2,0.67026,0.41456,0.86081,0.95786,0.88356,0.95792,0.79562,0.65902,0.38926,0.8525,0.003466,0.003466,0.003466
200,14664.8,0.66979,0.41493,0.86159,0.95766,0.88389,0.95779,0.79554,0.65884,0.38901,0.85259,0.003433,0.003433,0.003433
201,14737,0.66301,0.41376,0.86102,0.95795,0.88392,0.95786,0.79478,0.65869,0.38891,0.85251,0.0034,0.0034,0.0034
202,14812.8,0.66883,0.41614,0.86117,0.95798,0.88406,0.958,0.79574,0.65847,0.38877,0.85241,0.003367,0.003367,0.003367
203,14886,0.66609,0.41389,0.86041,0.96002,0.88263,0.95814,0.79498,0.65847,0.38863,0.85243,0.003334,0.003334,0.003334
204,14961,0.66723,0.41447,0.86054,0.95856,0.88253,0.95808,0.79504,0.65872,0.38859,0.85257,0.003301,0.003301,0.003301
205,15036.3,0.66471,0.41428,0.85946,0.95664,0.8831,0.9583,0.79459,0.65844,0.38842,0.85251,0.003268,0.003268,0.003268
206,15110.2,0.66527,0.41442,0.86034,0.94342,0.89181,0.95808,0.7943,0.65843,0.38839,0.85244,0.003235,0.003235,0.003235
207,15183.5,0.66027,0.41211,0.85964,0.94409,0.89184,0.95808,0.79451,0.65842,0.38818,0.85247,0.003202,0.003202,0.003202
208,15258,0.65665,0.41053,0.85913,0.94392,0.88941,0.95804,0.79444,0.65806,0.38822,0.85241,0.003169,0.003169,0.003169
209,15332.2,0.66284,0.41075,0.85937,0.94595,0.88842,0.9578,0.79438,0.65793,0.3881,0.85241,0.003136,0.003136,0.003136
210,15408.8,0.65667,0.40986,0.85827,0.94694,0.88847,0.95809,0.7953,0.65745,0.38766,0.85232,0.003103,0.003103,0.003103
